27353064	221	1004
7167412	1489	1527
2703461	1114	560
33642979	810	1206
25899076	4547	44
32049561	1069	605
91740821	14	1660
30887419	810	1206
4515198	1198	2964
6965094	920	305
28443911	1069	605
5112036	382	4209
2629261	1069	605
30174909	816	1200
14049512	1496	1520
7783239	1018	998
56722848	3640	522
40659582	1489	1527
2585425	2162	1329
24806609	819	1197
7129821	997	677
6818223	889	2077
76453807	3088	1158
4675905	2278	1213
773873	341	2625
575338	2620	1542
4386817	2933	1313
66508	3132	1030
87141116	2339	2252
6783160	796	1655
30243057	4246	0
472875	337	3154
17002887	595	3651
99014389	916	1100
68650070	1611	840
2492357	311	3935
108411997	584	3662
16547335	2198	1293
23162686	2409	2182
25249820	796	1655
7413430	795	1656
10131482	1489	1527
119906984	45	1180
1585577	3100	1146
8732100	797	1654
13770059	871	1146
15840324	640	585
95934386	4298	293
23695265	745	2746
23329903	2841	125
2394557	2809	1437
50973443	2005	961
1730019	226	1791
23791643	2122	844
747733	625	2341
1807165	649	2842
138819454	519	706
108822603	651	2315
7233999	810	1207
91443570	1852	599
4592537	3408	838
22522483	2294	672
70903428	1357	2805
33838870	796	1655
73635238	1715	2447
1912996	2333	2258
1703226	954	3637
29240061	662	1012
2305543	2122	844
12386196	2051	2540
17412750	795	1656
1376179	822	1195
32435197	3023	1223
7731697	2947	1299
10359529	1393	624
9843103	1457	1509
5747115	3473	18
13215332	1551	1465
10500463	1872	1094
13127303	2815	151
531052	1387	1629
9592648	4094	68
25289325	3204	287
14303804	1103	122
8614676	2350	2241
152908213	2826	140
24589524	744	481
10558098	3933	229
17501898	3640	522
15017693	2824	142
108612443	2762	204
3092412	2765	251
